CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
1680509,3831,8753,60339,40690,69,19580,,94904,,,-25812,500,,241588,245471,217373,28098,0,25643,0,5
1681210,4120,918582,1269032,363390,552344,353298,,1577983,,,609631,40210,,11343233,11407312,10101262,1306050,0,1114484,0,21
1681776,6820,23614313,5614598,,1471386,176992,16628,446994,160052,,28638493,3150455,,1840318,2029551,1562734,466817,0,243305,0,12
1681903,4619,4647301,6366023,2570971,3541171,253881,2887,3501655,,,7514556,900,,3565983,3596863,3569864,26999,0,26999,0,17
1682151,5610,1425240,94315,17896,64193,12226,,918577,,,600978,974,,260622,260622,257156,3466,0,591,0,11
1682186,4772,1641,247092,189653,12989,44449,,168738,,,79995,10009,,721461,723329,646659,76670,0,68004,0,4
1682607,8299,,,,,,,0,,,0,,,0,0,,0,0,0,0,
1683297,2572,407333,4340170,1165892,1642047,624011,6235,967358,6250,0,3780130,2594565,0,4485421,5167449,5076039,91410,0,68468,0,51
1683556,4941,129258,3942,,3942,,,10284,,,122916,4790,,0,0,,0,0,0,0,
1683599,4519,5,900,,81,819,,10,,,895,202,,0,0,,0,0,0,0,
1683815,5610,156427,184893,143937,37414,3542,4709,405305,,,-59276,200,,102928,102928,97280,5648,0,4619,0,2
1683939,7410,23619,7880,,7880,,,31549,,,-50,500,,0,0,,0,0,0,0,
1684110,111,7505,598818,184669,411609,2540,,860806,,,-254483,400,,0,0,,0,0,0,0,
1684233,6810,,232380,,,,,227687,,,4693,250,,0,0,,0,0,0,0,
1684616,5510,1488099,487209,52081,154117,281011,330,1040890,,,934748,12200,,1747250,1757548,1605277,152271,0,152271,0,31
1684870,5610,2468070,163518,15595,109237,38686,439993,1726245,32944,,1312392,1700,,3560800,3606797,3285292,321505,0,269047,0,25
13561650,4639,994553,699097,357019,186801,155277,15489,801768,,,907371,25000,,7182586,7182589,6941756,240833,0,200950,0,14
13595512,2399,1051919,1104600,793668,221056,89876,,908051,,,1248468,3320000,,4020476,3965639,3211327,754312,0,754312,0,18
13619425,2814,3383411,1116115,836267,233433,46415,,1620155,,,2879371,300000,,5984881,6004162,5836231,167931,0,140307,0,46
13656903,4621,3051972,2449648,14024,1276271,1159353,,4866016,,,635604,200,,2719824,2737455,1980649,756806,0,635364,0,3
13667899,7112,60905,463975,,145402,318573,1867,31669,,,495078,236,,779167,791007,215217,575790,0,483410,0,3
13680138,111,11426,94598,40012,35297,19289,,52514,,,53510,300,,100681,155584,113183,42401,0,42401,0,2
13680162,8690,720918,482624,26383,189132,267109,25164,442238,,,786468,1000,,3556568,3556692,2932367,624325,0,561057,0,23
13700561,4211,328436,1073815,,311236,762579,,28483,,204536,1169232,200,,780821,780824,629003,151821,0,126837,0,10
13705682,7410,1146919,555058,236190,98707,220161,103744,557205,,,1248516,10000,,4185571,4222251,3314977,907274,0,767930,0,21
13714516,8623,4372,49196,,9187,40009,,296,,,53272,201,,28908,28908,17095,11813,0,10946,0,1
13721920,6920,,240405,,66000,174405,,3672,,,236733,250,,136500,145500,26394,119106,0,114741,0,2
13729673,2511,1504263,1451917,349116,246044,567869,,2145730,,,810450,4100,,1282486,1548019,1475854,72165,0,59304,0,17
13729975,8010,101436,960492,,580366,380126,1018,940133,4583,,118230,200,,1856369,2162791,2007566,155225,0,117990,0,45
13766981,5610,5646,236623,207464,5005,24154,,1799607,,,-1557338,200,,18333,18333,29612,0,11279,0,11829,
13817058,4941,486708,989165,20,963634,21054,,3237045,,,-1761172,200,,3665592,3736903,3594892,142011,0,119289,0,16
13828898,4519,1138816,764973,31907,505179,227887,0,645413,8689,0,1249687,34850,0,2166431,3308226,3264059,44167,0,36779,0,17
13849041,1623,673703,1832125,357967,1151657,322501,,2122474,,,383354,36000,,3416598,3787480,3351404,436076,0,423850,0,
13900730,4941,,75035,,75035,,,138081,,,-63046,200,,0,0,35337,0,35337,0,35337,
13900748,4939,62336,9637,,,9637,,173932,,,-101959,200,,74215,74724,91785,0,17061,0,18782,2
13908784,4771,,207378,206652,,726,,202021,,,5357,200,,60468,60468,-5681,66149,0,64398,0,
13908903,7022,2145,20080,,12059,8021,,13012,,,9213,210,,17078,23828,10207,13621,0,11528,0,
13936890,5510,1000,8865,0,8365,500,,31370,,,-21505,410,,0,0,,0,0,0,0,
13936954,8623,205881,255449,,242217,13232,,222964,,,238366,200,,749008,749020,574912,174108,0,143190,0,5
13954020,4321,45330,244940,11216,161398,72326,0,186224,0,0,104046,200,0,605093,605133,593473,11660,0,9794,0,4
13981220,5510,6008761,661272,367115,255525,38632,,5812164,,,857869,,,1603065,1603486,1653743,0,50257,0,66135,20
13990899,1520,571499,3119679,501453,1691993,926233,45250,868314,,,2868114,4000,,3432881,3501487,3423229,78258,0,54340,0,20
14044040,1610,71861,77737,,8864,68873,,75579,,,74019,200,,171549,174291,230855,0,56564,0,58952,2
14087903,111,4402013,6271360,1988845,1746296,2536219,,7412148,324489,,2936736,1200,,2839363,4601310,2983247,1618063,0,1355818,0,9
14127668,4773,1212737,1531652,1004395,325700,201557,,2133816,21890,,588683,200,,6153237,6177469,5483054,694415,0,583284,0,16
14168471,2512,300,46,,,46,,13471,,,-13125,200,,0,0,,0,0,0,0,
14205448,111,4421495,5112475,4483843,576864,51768,80199,3648117,788724,,5177328,128250,,3977201,4566029,3660719,905310,0,783848,0,7
18391351,6010,15000,430,,,430,,3000,,,12430,200,,0,0,,0,0,0,0,
18391378,129,1305401,2522657,,667838,1854819,69,2446581,949503,,432043,220,,127203,1715009,1481940,233069,0,193064,0,3
18406002,220,,97,,97,,,1165,,,-1068,500,,0,0,,0,0,0,0,
18437637,2511,,92022,15882,56647,959,,134913,,,-42891,200,,5473,5473,48495,0,43022,0,43131,2
18442404,7311,,64815,,62011,2804,,31986,,,32829,400,,0,0,,0,0,0,0,
18448083,6831,520,145292,,142014,3278,,80632,,,65180,600,,88596,88596,9633,78963,0,76305,0,
18462428,113,169259,99947,64716,16662,18569,,145145,81302,,42759,200,,167846,230857,216946,13911,0,11532,0,1
18475100,4531,241672,2518100,82598,2430094,5408,7833,2555127,0,0,212478,250,0,3939770,3941038,3893730,47308,0,34100,0,1
18484523,4322,,6952,,1991,4961,,18537,,,-11585,500,,3113,3113,14904,0,11791,0,11884,1
18498596,4339,1091,1803,1054,721,28,,42495,,,-39601,200,,0,0,1191,0,1191,0,1191,
18508614,142,,3123870,123080,2981595,19195,,2415851,866953,,-158934,200,,88200,101918,120926,0,19008,0,19008,1
18514365,4321,128701,636220,,45402,590818,,149043,,,615878,10000,,462200,462546,360524,102022,0,86544,0,7
18527802,4711,,10811,6786,2899,1126,,54007,,,-43196,200,,0,0,,0,0,0,0,
18556425,4941,3019942,602780,44726,522897,35157,,4107214,,,-484492,1000,,6714907,7851498,8022444,0,170946,0,170946,23
18565644,8129,555201,2984719,149032,1721664,1114023,,1358349,,,2181571,300,,3837293,3929694,3919727,9967,0,3441,0,24
18585153,111,2595261,1218185,903592,75145,239448,,2862156,44664,,906626,200,,2288468,3150025,2538377,611648,0,520828,0,11
18585170,210,3323,317684,7581,204930,105173,,216254,55745,,49008,2000,,3357554,3478207,3445160,33047,0,27762,0,27
18590427,4711,,57668,24981,24478,8209,,321217,,,-263549,200,,50035,50035,71154,0,21119,0,22621,
18590451,4613,41414,65131,60925,1116,3090,,211931,,,-105386,200,,217065,217065,227133,0,10068,0,12239,6
18595041,4677,839,24950,24402,,548,1200,29683,,,-2694,200,,0,0,,0,0,0,0,
18607600,4941,13467944,8760064,7391921,808194,559949,,15966960,,,6261048,730000,,7304881,9640282,9260263,380019,0,346783,0,25
18607618,2611,1699185,2589526,184339,596718,1808469,,1001359,,,3287352,36000,,3420862,3503577,2765245,738332,0,624213,0,14
18607626,4690,7175,2676599,895824,1262427,518348,374622,1987769,,,1070627,104150,,3257444,3270427,3003251,267176,0,267176,0,1
18629705,220,661703,1536800,43024,729724,764052,,1443377,,,755126,500,,3170728,3250846,2642778,608068,0,570064,0,19
18633242,9601,,116561,,4791,111770,,6698,,,109863,300,,63200,63200,34227,28973,0,27077,0,
18648758,6831,5283,9320227,2531441,6704670,84116,447,21564334,,,-12238377,3010000,,2651683,702640,1275249,0,572609,0,572609,1
18650197,4941,128823,4243,,,4243,,215473,,,-82407,200,,0,0,5174,0,5174,0,5174,0
18660301,4719,9842,24105,22698,675,732,13751,267170,,,-219472,200,,76030,78596,82130,0,3534,0,4320,3
18671920,1413,,,,,,,3764,,,-3764,200,,0,0,,0,0,0,0,
18691030,4520,332925,1508233,573348,890194,44691,,1068878,,,772280,31800,,2278195,2583444,2332930,250514,0,189247,0,20
18709227,5610,95207,25466,23387,1821,258,59000,324932,,,-145259,200,,179487,194611,209592,0,14981,0,16924,4
18732190,4941,3029964,2404472,31485,2205283,167704,,3494894,,,1939542,1950000,,6534207,7023814,6999348,24466,0,23538,0,26
18732262,210,0,8,0,5,3,,26444,,,-26436,200,,0,0,0,0,0,0,0,0
26045642,4312,98320,110439,,109175,1264,,240189,,,-31430,200,,278178,1089435,972285,117150,0,117150,0,
26045650,7490,1391069,15434,,14602,832,,1464506,,,-58003,670,,0,0,58003,0,58003,0,58003,2
26045677,6920,958656,69995,,51465,18530,,1058618,,,-29967,200,,92588,208529,137380,71149,0,70223,0,4
26063703,6920,1150691,311370,5516,72016,233838,,566085,344617,,551359,200,,257048,388356,139885,248471,0,245739,0,8
26079025,1413,,147863,,,147863,,46052,,,101811,200,,4237,4237,10955,0,6718,0,6718,1
26089258,8621,13768,104935,8124,20579,76232,,9280,,,109423,200,,251881,251882,160218,91664,0,89145,0,6
26095039,7022,655979,1581073,,1526442,54631,1909,1977244,,,261717,100000,,2737284,3081026,2945598,135428,0,90978,0,18
26095071,4941,78204,43294,2256,32284,8754,,283375,,,-161877,400,,143377,144195,142842,1353,0,0,3273,1
26116514,4312,377000,1312288,,1310840,1448,48744,1326141,436546,,-24655,200,,0,0,,0,0,0,0,
26140628,161,554116,865237,236859,62369,566009,,1683158,20394,,-284199,200,,37333,313109,280898,32211,0,31829,0,4
26140652,4941,547,1393,,406,987,,5765,,,-3825,200,,0,0,,0,0,0,0,
26159256,161,226253,21770,4009,16332,1429,,193871,164017,,-109865,200,,125529,194109,261164,0,67055,0,67055,
26176044,4120,18638,3057333,427905,2622983,6445,246135,3590717,28282,,-296893,200,,3287387,5601108,6019581,0,418473,0,418473,31
26176060,4312,524148,226034,109476,97511,19047,,770283,,,-20101,200,,339507,650677,604902,45775,0,45775,0,7
26176079,4312,,900,,,900,,308985,,,-308085,200,,0,253360,112031,141329,0,141329,0,
26176087,4212,476646,267336,,261825,5511,,728702,,,15280,300,,279812,658004,526498,131506,0,128652,0,7
26201652,4719,271855,1340837,196027,1381612,-236802,812,1351178,39500,,222826,300000,,6399918,6437005,6208752,228253,0,228253,0,3
26211206,111,417111,1651685,255155,1214400,182130,455091,2528144,,,-4257,200,,1780489,1521850,1043264,478586,0,478586,0,3
26211303,4941,,200,,,200,,0,,,200,200,,0,0,,0,0,0,0,
26252125,9511,,35709,32382,3137,190,,79667,,,-43958,200,,71984,71984,119062,0,47078,0,49238,2
26252133,9511,,10,,,10,,29,,,-19,200,,11675,11675,17027,0,5352,0,5702,
26273721,4634,121707,2642107,1898180,654230,89697,2723,1709891,,,1056646,200,,6820876,6868685,6432012,436673,0,385694,0,10
26302169,4941,576016,354215,,306743,47472,0,316377,0,0,613854,400,0,2137099,2149569,1947866,201703,0,168905,0,7
26313362,3530,485997,751752,52998,129640,569114,,360496,,,877253,200,,3568865,3657238,3342180,315058,0,275012,0,7
26313400,4711,2022,9312,,1771,7541,,19715,,,-8381,200,,0,0,,0,0,0,0,0
26335794,9604,,2019,,,2019,,11523,,,-9504,200,,35739,35739,34885,854,0,0,218,2
26354850,4120,1906449,1785730,76345,1005462,703923,112712,1353984,,18460,2432447,200,,8714411,9025479,7121614,1903865,0,1597829,0,27
26359386,4941,235249,268252,22552,235625,10075,,1321724,,,-818223,1000,,1117090,1127806,1163154,0,35348,0,35348,4
26386348,1723,1138349,1242260,998661,163324,80275,200378,2067965,,,513022,110000,,4295705,4545799,4493723,52076,0,35879,0,30
26506533,4619,,47061,17923,20645,8493,,2189,,,44872,200,,135520,137060,141375,0,4315,0,4315,
26519720,4941,46025,462410,,462015,395,,1303638,,,-795203,200,,0,44671,54771,0,10100,0,10547,1
26602336,4621,,68,,68,,,0,,,68,68,,0,0,,0,0,0,0,
1685026,4532,903171,615393,400985,147966,66442,,1153281,,,365283,200,,3979303,3989998,3909032,80966,0,71953,0,15
1685042,4711,570069,539243,449070,20498,69675,,747251,,,362061,150000,,3217835,3233066,3142212,90854,0,73614,0,13
1685255,1413,,14,,,14,,5725,,,-5711,200,,0,0,,0,0,0,0,
1685700,8553,262894,1685,,,1685,,90506,,,174073,200,,0,0,54439,0,54439,0,54439,0
1686501,4773,378249,1395541,603495,191590,600456,,758307,,,1015483,1000,,3936919,3937219,3767451,169768,0,141927,0,10
1686900,4771,,5,,,5,,28117,,,-28112,600,,0,0,,0,0,0,0,
1686960,1512,,49332,45936,,3396,,45090,,,4242,200,,70023,70023,65781,4242,0,3542,0,3
1686978,4772,,3992,3279,,713,,36128,,,-32136,500,,32024,32024,35238,0,3214,0,3535,2
1686986,4778,1945384,1426524,1007752,234110,184662,1353,1129056,,,2244205,30000,,3050565,3058863,2924861,134002,0,109030,0,11
1688022,1812,791249,2694068,529937,1584471,579660,39684,877859,,986905,1660237,239910,,4183593,4470499,4029573,440926,0,352671,0,37
1688049,4520,,180,113,21,46,,75039,,,-74859,210,,0,0,,0,0,0,0,
1688146,5510,6039677,1626407,1173135,220724,232548,,5800938,,,1865146,730000,,3578679,3712370,2952388,759982,0,759982,0,37
1688162,4752,3203253,2586075,1934960,629411,21704,306,2867479,9913,12213,2900029,1660500,,582184,603030,633164,0,30134,0,34703,7
1688359,7022,424785,14419,,6934,7485,,337376,,,101828,200,,88633,88633,102923,0,14290,0,16063,1
1688430,7490,,,,,,,0,,,0,,,0,0,,0,0,0,0,
1688596,4711,2410789,1047312,91842,761249,194221,,526244,,,2931857,17310,,1549667,2332102,2924110,0,592008,0,592008,
1688774,1071,4529901,616904,122791,222618,271495,7599,2214833,1625897,,1313674,229635,,5658742,6239034,5693157,545877,0,471815,0,64
1689036,3313,,7462,2113,,5349,,7222,,,240,200,,39544,39544,37099,2445,0,2050,0,2
1689087,4711,0,608849,14458,512,593879,,591745,,,17104,900,,2171925,3479622,3455431,24191,0,13014,0,10
1689354,6820,9260260,1320109,0,837921,482188,10130,3181045,211831,0,7197623,3609058,0,3666688,3681304,3349850,331454,0,228819,0,17
1690189,2511,1836937,936938,355037,255742,326159,,931406,,,1842469,200,,2857657,2840500,2584328,256172,0,229642,0,28
1690391,4719,,49967,42321,868,6778,,150267,,,-100300,500,,55069,55957,42682,13275,0,11623,0,
1690537,4941,2748713,2385385,553731,1630426,201228,283063,2923033,5318,,2488810,483700,,5144749,5517735,5474338,43397,0,36327,0,19
1690588,2314,152600,1822817,12051,514859,1295907,,220474,,,1754943,1200,,3579421,3641406,1862625,1778781,0,1502131,0,10
1690634,4520,,139,126,,13,,71026,,,-70887,200,,0,0,,0,0,0,0,
1691362,3250,90800,15514,15400,0,114,0,205713,0,0,-99399,200,0,37085,37085,44894,0,7809,0,8551,0
1691540,1071,138830,449686,117142,283919,48625,,211156,,,377360,220,,3198960,3654222,3227130,427092,0,375865,0,27
1691737,4711,,116501,48148,58190,10163,,287100,,,-170599,200,,489081,501165,426693,74472,0,60726,0,8
1695810,4941,14645,4966823,14985,4901868,49970,55134,1614347,0,0,3422255,3045975,0,2520636,2699127,2789978,0,90851,0,115344,15
1697047,6492,6573,28910,182,28674,54,,5246,,,30237,200,,0,0,,0,0,0,0,
14205499,3312,86013,97883,42675,35000,20208,,177716,,,6180,210,,167874,167920,160761,7159,0,5560,0,
14259790,1419,397588,2260406,10,1100629,1159767,135282,699581,,,2093695,200,,4264201,4288688,3451264,837424,0,712354,0,64
14272358,4673,0,18938,,18871,67,,14305,,,4633,200,,0,0,,0,0,0,28765,0
14285374,4941,404130,399595,77559,298351,23685,,1631142,,,-827417,200,,1894854,2076800,2062368,14432,0,0,2527,5
14285439,2222,198393,1161355,17604,913495,206672,343482,844333,,,858897,230,,3173721,3200141,3184102,16039,0,8938,0,19
14311945,2711,2652631,433265,174552,85206,173507,,2050145,,100000,935751,60000,,4099340,4466691,4358429,108262,0,74713,0,78
14384262,6920,,37970,,1400,36570,,35629,,,2341,400,,2208,2208,8880,0,6672,0,6738,
14384416,1061,3659,10090,10090,,,,77331,,,-63582,3960,,0,0,,0,0,0,0,
14396518,4941,2118250,171761,,178722,-8161,,1221686,475048,,593277,400,,1728880,3542089,2944249,597840,0,505706,0,11
14408930,111,3467010,2793203,1408199,538134,846870,14404,5398817,21008,,854792,1000,,2536422,4112057,3087955,1024102,0,989929,0,13
14411340,2599,4078825,2005396,1305329,183210,516857,,1380428,,,4703793,1794247,,3264961,3751163,3662262,88901,0,70906,0,35
14424324,4730,478081,11743330,713477,8542532,2487321,,8631576,,,3589835,49725,,2402322,2402832,2278768,124064,0,106116,0,15
14440079,4675,,34,,,34,,56993,,,-56959,200,,0,0,,0,0,0,0,
14440150,4719,1151893,1310800,1166864,86168,57768,,1401952,,87213,973528,75000,,3132366,3168140,3090643,77497,0,58811,0,19
14443792,8121,45896,417727,,288520,129207,,208372,,,255251,250,,2278713,2278804,2261070,17734,0,12020,0,142
14452634,4321,3059909,3862747,1749009,436355,1677383,11988,5063382,,,1871262,620,,3251041,3357678,3097615,260063,0,208431,0,15
14496231,5610,-686,18326,0,18260,66,0,93586,0,0,-75946,200,0,0,0,0,0,0,0,0,0
14524870,6920,2779,521757,5338,171886,344533,,160269,,,364267,200,,474331,475641,65935,409706,0,404950,0,6
14571236,2512,459012,223463,89749,131030,2684,31787,324562,,,389700,400,,1126816,1225364,1206057,19307,0,15978,0,9
14587194,4690,482009,766077,577097,93252,95728,0,715509,0,0,532577,400000,0,1547933,1551386,1508088,43298,0,36339,0,5
14622160,5530,24223,18646,9937,8709,,,47124,,,-4255,200,,0,0,,0,0,0,0,
14629834,111,576989,68851,,48702,20149,,236670,,,409170,571070,,0,91,153635,0,153544,0,153544,
14632562,8559,,4197,,1021,3176,,0,,,4197,250,,17000,17000,13900,3100,0,2590,0,0
14646177,4941,,5423,1463,3404,556,,36575,,,-31152,200,,23099,23099,29511,0,6412,0,7101,0
14648321,4532,440535,167635,66629,95700,5306,14679,586853,,,35996,5000,,956290,974493,1108817,0,134324,0,134324,13
14648356,322,53332,156261,147959,7050,1252,,25578,,,184015,500,,11290,46866,46866,0,0,0,339,
14657842,1071,1152253,259789,99993,109870,49926,1888,615639,256780,,541511,500,,6175697,9183100,8699634,483466,0,392865,0,49
14664734,111,1286541,3652017,1781514,1592881,277622,,1838631,,,3099927,322000,,3362125,3617555,2291960,1325595,0,1119117,0,17
14671898,121,1075136,32177,27110,,5067,,1496422,,,-389109,1025,,5005,8139,69471,0,61332,0,61332,
14672770,2740,214995,3233632,1758417,1374476,100739,,2420750,,7724,1020153,3634700,,6159880,7738054,7482232,255822,0,173682,0,40
14686678,3109,308077,540188,2450,456163,81575,,379331,,,468934,86400,,1098862,1101825,942209,159616,0,133461,0,3
18753338,2572,1527364,3127056,2025059,1064208,37789,,4589247,,,65173,3600,,777958,2348759,2322931,25828,0,24216,0,30
18761470,811,15274827,3778410,1955920,1821953,537,,22673285,,,-3620048,4080100,,4011040,5076794,7826227,0,2749433,0,2749433,2
18770100,4932,3708,5503,,,5503,,14084,,,-4873,200,,21204,21204,16692,4512,0,3876,0,0
18770185,1721,785032,824654,262539,463939,98176,48721,543362,260628,,854417,400,,3342919,3398629,2657948,740681,0,633977,0,24
18782139,4711,,3215,3199,1,15,,8036,,,-4821,200,,0,0,,0,0,0,0,
18786157,210,313201,1127202,85322,892078,49802,,1692831,,,-252428,2000,,3362314,3642486,3643114,0,628,0,6854,
18790395,4642,,519158,516430,2564,164,,563138,,,-43980,200,,0,0,9890,0,9890,0,9890,
18796940,150,2670981,3097459,1447224,1309828,340407,,1785213,,,3983227,2600,,4265024,5222040,3001427,2220613,0,1863694,0,5
18811501,4932,31391,6177,,4000,2177,,10925,,,26643,200,,45932,49932,36594,13338,0,11956,0,2
18814559,7810,,560,75,7,478,,80,,,480,400,,0,0,,0,0,0,0,
18828511,4532,551276,878690,851345,11415,15930,4167,908865,,,525268,200,,3240662,3280037,3241304,38733,0,31188,0,2
18828619,4931,102946,22987,,22864,123,,291940,,,-166007,200,,58360,58360,78518,0,20158,0,21117,1
18832458,811,1252189,1305724,280920,966560,58244,552376,1979792,,,1130497,200,,5991487,5215412,4446481,768931,0,645409,0,23
18840582,4941,26632,1579,,1517,62,,294839,,,-266628,200,,0,3105,4833,0,1728,0,1728,0
18848292,4941,27943,3199,1246,1195,758,,126278,,,-95136,200,,2536,3504,56608,0,53104,0,53129,3
18878420,7912,1027,45594,3809,9999,31786,,44263,,,2358,200,,271198,278596,328388,0,49792,0,49792,
18882057,4120,200136,206083,123061,50978,32044,,475725,,,-69506,227790,,907800,907819,872229,35590,0,35590,0,13
18908564,4789,,17895,17695,,200,,29240,,,-11345,200,,27029,27029,25758,1271,0,459,0,0
18945520,8299,2704,1915,,1902,13,,68209,,,-63590,200,,0,0,,0,0,0,0,
18951866,4932,28379,58372,,52040,6332,,4430,,,82321,200,,57556,57556,29748,27808,0,26081,0,0
18973546,4730,422305,378164,184725,89108,104331,2737,398360,,,404846,200,,1927791,1930692,1797644,133048,0,106783,0,4
18973570,7500,60728,77624,42578,34940,106,,33193,,,105159,200,,283495,283495,266432,17063,0,14333,0,1
18992947,4711,,,,,,,5314,,,-5314,200,,0,0,,0,0,0,0,
19000117,4646,,248279,,248186,93,,170700,,,77579,500,,0,0,31,0,31,0,31,
19041435,4334,1139,1212,478,140,594,,6649,,,-4298,200,,0,0,,0,0,0,0,
19041443,6622,10000,6784,30,2237,4517,0,2585,0,0,14199,200,0,26081,26081,14429,11652,0,10869,0,1
19049234,7311,195822,1096679,122189,1185213,-210723,5583,1235734,,,62350,10000,,3382316,3398894,3332326,66568,0,52310,0,13
19054400,4711,2817,28364,8173,16537,3654,,162459,,,-131278,200,,35181,35181,30846,4335,0,3707,0,1
19063867,4311,,8867,1532,2315,5020,,3390,,,5477,200,,243667,243667,248132,0,4465,0,6901,5
19100884,4391,1895617,2155815,1819,1978109,175887,,2694264,,,1357168,200,,7861114,8067608,7200769,866839,0,695169,0,24
19117967,111,497897,131349,70043,60945,361,,563755,,,65491,200,,304828,456135,434377,21758,0,12784,0,1
19137395,3109,10790,,,,,,8550,,,2240,200,,0,0,,0,0,0,0,
26647575,4751,,39139,7282,208,31649,,5376,,,33763,1000,,34391,34391,39959,0,5568,0,5568,
26674766,9412,0,17174,870,0,16304,,0,,,17174,0,,2900,12714,11228,1486,0,1486,0,
26726962,4711,,7071,884,,6187,,4762,,,2309,200,,0,0,,0,0,0,0,
26743297,5630,2753,314,,6,308,,27285,,,-24218,200,,0,0,2764,0,2764,0,2764,0
26748316,2562,1378894,649216,44758,485798,118660,,1665765,,,362345,200,,3414248,3415692,3075089,340603,0,293461,0,23
26757314,111,79627,7271,,,7271,,54,,,86844,200,,191398,72488,32120,40368,0,35932,0,0
26779258,3511,21681199,2979656,22465,129289,54293,,19690664,4948545,,21646,1020,,4334349,4906767,4368246,538521,0,260309,0,
26852537,2562,1176037,1142379,,763825,378554,96795,1207758,,,1207453,1000,,3199484,3199484,3076169,123315,0,106204,0,30
26852570,7810,878190,3006518,282108,2486197,238213,28874,2285041,,,1628541,502200,,6803748,6949644,5924158,1025486,0,865081,0,55
26937099,4711,136099,475169,48987,195063,231119,,331664,,,279604,200,,4037050,4040584,3358807,681777,0,589688,0,18
26966310,2573,1127335,340178,0,168538,171640,0,184610,761437,0,521466,200,0,1151161,1190845,611533,579312,0,490153,0,8
26975483,7830,658889,772831,394699,315800,62332,148751,1405629,0,0,174842,200,0,3975490,3976244,3829625,146619,0,127969,0,18
27004837,4690,,2343984,2102491,239738,1755,4330,1997937,,,350377,1000,,3476441,3477206,3200755,276451,0,236527,0,11
27082177,7111,418,125154,,45505,79649,,14053,,,111519,200,,19015,19015,23599,0,4584,0,4964,4
27098629,5610,10164,84475,25963,2716,55796,,125767,,,-31128,200,,98606,98606,82993,15613,0,14627,0,3
27184487,4619,,,,,,,0,,,0,,,0,0,,0,0,0,0,
27189271,4520,,202102,,171900,30202,,11655,,,190447,200,,53905,53905,18705,35200,0,33583,0,
27203570,4690,59503,1878312,723959,875705,278648,,1147572,,,790243,1800,,3614358,3647841,3476395,171446,0,148436,0,6
27241914,7022,0,336,,206,130,,3271,,,-2935,200,,0,0,2404,0,2404,0,2404,0
27310712,4711,82715,1230505,1083992,134077,12436,,1760220,,,-447000,200,,426725,427365,635790,0,208425,0,208425,7
27310720,4711,,,,,,,0,,,0,,,0,0,0,0,0,0,0,
27316316,4671,228400,261027,11955,235437,13635,10610,495672,,,4365,250,,1356519,1488570,1429673,58897,0,57020,0,7
27326417,4671,541,21735,,8044,13691,,15260,,,7016,200,,4230,4232,5928,0,1696,0,1823,1
27340535,8425,11951,431811,,25614,406197,,11342,,,432420,200,,243746,243750,134740,109010,0,101697,0,1
27345699,3600,-16414,255820,19139,235121,1560,,136248,,,103158,101500,,1293279,1293279,1291939,1340,0,1340,0,28
27388908,7112,130358,187924,12073,135545,40306,,90409,,,227873,200,,163002,163572,158520,5052,0,1781,0,1
27454157,4332,1104,503999,390817,97147,16035,,1066956,,,-561853,250,,1243990,1244087,1619527,0,375440,0,375440,7
27481275,4322,0,119709,0,0,119709,,35172,,,84537,200,,18052,18052,16020,2032,0,1670,0,1
27531799,8532,184285,140318,44499,95630,189,,641899,,,-317296,200,,369239,369239,537603,0,168364,0,168364,7
27593678,4941,1093762,878694,13350,780680,84664,,1906810,,,65646,40000,,4387376,4789043,4751158,37885,0,29808,0,16
27604882,4941,684181,300571,10040,390158,-99627,,557424,,,427328,200,,2298510,2309227,2206938,102289,0,87149,0,10
1697110,4651,90366,995258,81867,242346,671045,2697,168512,,,919809,3000,,2856653,2857053,2481561,375492,0,325372,0,13
1698956,5630,46,5028,2543,1810,675,,251149,,,-246075,200,,39696,39696,67508,0,27812,0,28745,2
1699595,5610,2274567,151611,3440,142833,5338,0,2440415,0,0,-14237,100500,0,1769789,1774905,1742319,32586,0,32586,0,30
1700673,4520,146331,61718,1788,52252,7513,,138128,,,69921,46410,,627004,630042,670039,0,39997,0,39997,26
1701350,4939,1400416,162373,,225684,-63311,24214,1015426,,,571577,3000,,2601800,2747241,2635981,111260,0,85541,0,22
1701407,1413,39906,326809,,156523,170286,,17907,,,348808,400,,178307,178325,59580,118745,0,115868,0,
1702011,4751,,,,,,,17938,,,-17938,210,,0,0,,0,0,0,0,
1703254,5630,61124,1286599,614408,470690,201501,,604255,,,743468,50200,,1116683,1203417,1168054,35363,0,29705,0,7
1703343,1071,3627532,192762,51505,75314,65943,,1610145,,,2210149,1600,,3165110,3484667,2888922,595745,0,493615,0,41
1703955,4773,359584,3405721,1956088,563425,886208,10732,2909250,,,866787,200,,8105956,8108598,7909556,199042,0,164553,0,19
