CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
16842684,4941,475599,22540805,,18846105,3694700,40057,13905407,,,9151054,208485,,80962254,82351376,81128927,1222449,0,969708,0,39
16855927,2229,53655149,15590650,12029503,2186518,1374629,32708,43010947,2146268,,24121292,1200,,24882972,25947183,20866172,5081011,0,4930818,0,172
17258315,146,30529037,33596907,20896203,12696982,3722,30113,14768835,768982,,48618240,3630100,,42687971,60780761,53795954,6984807,0,5932087,0,104
17265720,5510,46080415,2362010,599656,1390060,372294,,70900708,7760,11262,-22477305,2000,,18825190,19479244,16145557,3333687,0,3228325,0,100
17303165,4619,6710670,10509205,4203952,4035330,2269923,599698,14972989,,,2846584,1635800,,44885679,45053537,44035306,1018231,0,862827,0,78
17501456,4643,4152929,19958012,8485336,11077870,323895,27240,22068943,0,0,2069238,300000,0,47158769,47293704,46633290,660414,0,529742,0,40
17542146,4120,26437073,14903190,5150289,8051907,1700994,0,27663749,,,13676514,1808000,,45331807,45385626,41957750,3427876,0,2870070,0,84
17650750,4941,35484878,38128514,694744,33006753,4427017,1516411,58067451,,-209796,17272148,9180,,90636444,102114502,101717460,397042,0,225685,0,233
17737032,4941,1859949,4324761,219705,836805,3268251,63774,5058018,,,1190466,210,,9842198,10082143,9555633,526510,0,438738,0,49
17940087,2229,6510146,15117530,5045417,9711277,360836,199463,15796931,,,6030208,3526300,,17598754,18053673,17634434,419239,0,322888,0,91
18269053,4941,45428283,20023870,1008107,18736513,279250,2346724,56508948,,,11289929,2160,,111027349,121588907,111323947,10264960,0,8794155,0,360
18820020,2550,16393818,13589746,1484510,10031569,2073667,82405,12014429,,24075,18027465,5754606,,26650644,27504286,25849121,1655165,0,1179671,0,158
18895944,1051,9995081,11330808,6690292,3600519,1039997,129405,1310395,,109351,20035548,6096000,,36955914,37101629,32855789,4245840,0,3577088,0,29
18966620,2899,5654636,45232223,4949481,38510671,1772071,57683,31300749,,,19643793,143600,,46541354,46057115,46702693,0,645578,0,645578,134
19138501,1011,7279267,26755477,259219,26379277,116981,,16848802,2480680,,14705262,3160000,,70295273,67633113,67055301,577812,0,485362,0,42
19306966,2751,125783974,67991922,39848581,27433915,709426,6079,79425555,27974243,2027052,84355125,73564772,,277427516,283443671,271607470,11836201,0,8905619,0,317
21059035,4120,,,,,,,0,,,0,,,0,0,,0,0,0,0,
21130216,2829,34270393,52154877,22557475,28913347,684055,,69716521,,,16708749,4300000,,66965004,72589016,68867834,3721182,0,3036941,0,196
22241301,4662,1461084,38409005,6859540,10593452,20956013,218968,14723310,30051,1037266,24298430,21750,0,59136310,59690651,52579326,7111325,0,5806567,0,10
22523809,2454,14250115,10368602,5774413,4166277,427912,30816,18599093,,43438,6007002,170130,,72661066,74098721,72348281,1750440,0,1619599,0,120
23226253,4520,141394,4271546,2019692,2064501,187353,164521,1481776,,46577,3049108,200000,,10826653,10833537,10263439,570098,0,478161,0,28
23359829,2229,68708445,185505580,92099369,63135221,30270990,63287,173364287,,6861237,74051788,13500000,,252934934,285965429,235457683,50507746,0,44212235,0,112
23496168,111,11219068,6907868,1692842,4431947,783079,,10937534,,,7189402,210,,15246245,17474334,16417056,1057278,0,905920,0,82
23864383,2932,62790588,114601307,32670776,81209109,721422,122863,129979260,,1006318,46529180,17365080,,241618671,251597607,239557453,12040154,0,9611305,0,592
23965418,4221,168051,5727490,3997792,565681,1164017,,9717710,,,-3822169,,,0,21000,764485,0,743485,0,744115,0
24115580,4211,880613,2813318,344005,1508918,960395,,2241289,,,1452642,500200,,3333841,4596678,4584941,11737,0,6304,0,23
25267420,4531,,28292859,3392065,24001634,899160,4704,41853759,,60112,-13616308,21450,,54438605,54459546,53973317,486229,0,486229,0,1
25463531,8130,74254,187001,,66863,120138,,165389,,,95866,50000,,1254357,1264423,1207033,57390,0,57390,0,17
25533351,4941,15172506,12027530,944897,9320091,1762542,184665,4742868,13732,,22628101,200000,,21715627,22253134,22996930,0,743796,0,743796,54
26033087,4941,39992379,14897910,1313417,13401004,183489,713053,36170078,62682,,19370582,266660,,104400229,108025794,103447580,4578214,0,3837438,0,88
26822552,2229,28913176,16323413,1934690,13862196,526527,,21187138,3964732,,20084719,9000000,,52666127,53298554,50735484,2563070,0,2317669,0,206
27280093,3600,12447980,11916785,1176740,4762782,3822047,583803,2974189,10979,51000,21912400,8713000,,31396484,31743576,31260886,482690,0,338548,0,413
27280123,6820,550310,1400763,4532,74298,1321933,,162299,,,1788774,200,,1094948,1105878,1042949,62929,0,50457,0,17
27300824,8129,1155604,1293550,15960,362956,914634,7288,991133,26794,,1438515,933000,,2548161,2562294,2247815,314479,0,265699,0,43
27374805,3530,4229489,15790315,1596156,13992606,201553,9601,9153588,8241,22327,10845249,9539000,,57012880,57492705,56942715,549990,0,549990,0,257
27404850,3600,3483,72516,2702,54269,15545,,34706,,,41293,200,,164626,165271,163465,1806,0,0,977,4
27414292,3600,8319,131005,195,15347,115463,,62390,,,76934,33770,,666629,667268,764461,0,97193,0,97193,20
27457340,6832,52519,1854937,88631,529111,1237195,14367,740550,,,1181273,,34684,8205000,8206398,7939997,266401,0,222238,0,220
27617157,130,51723,321717,4604,280195,36918,,186036,,,187404,200,,811590,811591,616352,195239,0,187124,0,1
27648587,4211,8298,4690399,998723,2082141,1609535,13556,9929443,298945,721716,-6237851,,2996858,14652153,14653314,16273257,0,1619943,0,1619943,102
27704741,2229,14193203,48727017,17195497,30183168,1348352,,54891793,12404,274909,7741114,465000,,71280785,83144870,80646458,2498412,0,2498412,0,195
28074741,7430,1045,809,,,809,,2902,,,-1048,200,,0,0,,0,0,0,0,
1753287,1013,24236157,10362631,4289013,2900988,3172630,272153,19501797,1344328,,14024816,4000000,,89577315,130340211,125605918,4734293,0,4688544,0,256
1755482,3600,77613627,485400923,1517525,473382035,10501363,90621,32275631,469531622,1351389,59946529,3069670,,87791296,88542068,75606959,12935109,0,10700148,0,798
1758080,4931,12017269,23476532,972289,22004184,500059,300668,37715346,,,-1920877,210755,,38211204,38444079,38434373,9706,0,9706,0,264
1760047,4711,26726530,17191486,4986949,1016358,10823350,15503,6608527,204975,,37120017,2597322,,90775927,91117696,85380866,5736830,0,4829275,0,174
1766830,2841,47868410,35393575,26710902,6409011,2273662,7941,24992490,4470335,,53807101,23750373,,98239405,102757136,97188000,5569136,0,5111093,0,795
1772076,1431,6537461,16676150,10435954,5640476,599720,18088,5820315,967636,,16443748,3990125,,22581037,25171252,25056273,114979,0,83285,0,308
1774336,4941,18616289,50640068,40705624,9505468,428976,1382,49901405,,,19356334,15000,,20399997,49837718,47737869,2099849,0,1790040,0,41
2763904,1089,3004123,25837478,20371722,4443730,1022026,4722,7366496,0,45884,21433943,5000500,0,41253773,41589945,36908383,4681562,0,4065114,0,51
3499925,4775,197752,1351503,634948,539701,176854,2900,1057148,,,495007,500,,7834028,8189334,8055239,134095,0,112635,0,
3756670,3109,7124436,15995150,12459279,2349183,1186688,,15324910,,,7794676,220,,43154522,44617124,43512639,1104485,0,1050738,0,91
3909359,4639,570017,1546356,760168,743747,42441,,1964185,,,152188,2000,,20403967,20446511,20267470,179041,0,148401,0,19
4331392,4211,6329908,3060589,789320,2000294,270975,43345,2116408,0,285998,7031436,4433210,0,16026137,14834477,15970839,0,1136362,0,1136362,123
4997340,4941,18334795,14475315,1545434,11252951,1676930,195325,23736800,,,9268635,2000000,,68965111,73641235,72736485,904750,0,751885,0,185
5608999,1011,8669851,1476917,77966,788733,610218,,746750,1162452,,8237566,2620,,11670779,15233307,13269031,1964276,0,1733085,0,25
5851237,4730,11046937,10977947,2319895,7886691,771361,30713,10556452,,,11499145,11000,,82921131,86884070,84530018,2354052,0,1980372,0,123
5900631,1052,49345562,25164751,12190177,7681655,2213202,532505,10288020,1996896,,62757902,8000000,,113846426,116973792,103678949,13294843,0,11219532,0,571
6424145,4711,2854940,928277,512235,351340,64702,,757773,,,3025444,2248500,,7347177,7360387,7783737,0,423350,0,490637,56
6698604,4941,9398496,6435406,936364,4535112,963930,57339,5621353,,,10269888,71440,,38260716,40114895,37346430,2768465,0,2374850,0,156
11070834,4939,15756531,3279944,739930,2380401,159613,514396,14779692,,,4771179,560200,,29310871,30241530,30129268,112262,0,12765,0,199
11319570,4643,6538000,45511566,16218668,33973083,-4680185,25684,43152290,,111262,8811698,500000,,43122761,43898575,45274019,0,1375444,0,1375444,73
11685538,121,13934798,19322384,17445765,1780157,96462,1306,20768413,6630277,,5859798,50000,,30735690,40068030,38502535,1565495,0,1297441,0,80
12214962,811,10887320,13997215,2173654,11313043,510518,1027904,18910441,1535628,,5466370,1780100,,51515710,49628548,49048795,579753,0,490188,0,92
12401154,2442,11192833,14217957,6938296,5842636,1437025,,5982096,588188,159030,18681476,510000,,38335199,48323823,44677747,3646076,0,3106877,0,76
12602980,1011,15018795,14705969,6370605,2744610,5526852,13541,13930259,270583,,15537463,1800000,,91616146,95282676,90260827,5021849,0,4292161,0,287
12924048,4941,4422626,9883710,384534,7472382,2026794,391016,4010704,3154,,10683494,5000000,,32888425,34678384,31969648,2708736,0,2330007,0,83
13313735,4639,47428411,10085297,1961928,3926805,1618687,93615,28623782,43740,,28939801,50200,,58249345,59116525,54651841,4464684,0,3883949,0,74
13609073,121,29771331,14503059,3151468,11250428,101163,1253422,21395629,10115450,,14016733,100000,,37920914,39926974,37707592,2219382,0,1889785,0,149
13854617,2562,24678692,4501277,3735720,544660,220897,129898,11749389,,44728,17515750,3543280,,25517576,27270343,27169964,100379,0,44245,0,93
14099142,4677,19551082,18293356,3858844,14044985,49920,70846,22878620,2800403,10838,12225423,1200200,0,132895682,136330375,129177755,7152620,0,6323029,0,45
14127552,3109,14086906,13547122,5788998,7601122,157002,411996,41708850,325132,0,-13987958,1601600,0,21583790,25505609,26040107,0,534498,0,534498,168
14963620,6832,5955325,544409,73,439950,104386,,373209,,30000,6096525,2737511,,1031237,1281712,1254184,27528,0,22165,0,7
15079348,147,13630632,8053143,4186195,2856590,1010358,75198,4963279,75797,0,16719897,5857900,,30919903,48935162,42780468,6154694,0,5800360,0,64
15567276,3109,24746996,60401383,23946509,32591140,3863734,176898,47359504,,,37965773,1968100,,131731156,133084871,120751847,12333024,0,10587899,0,405
15727075,812,25487442,13545540,9034139,4091724,419677,38795,29229353,1962865,,7879559,5000000,,17867480,23534572,23286328,248244,0,170290,0,184
15977977,4531,3610329,27510645,2566195,24210658,733792,,22304920,,,8816054,8000,,88945686,88902933,87011936,1890997,0,1610865,0,13
15988267,8621,2112,158764,30172,500,128092,,14970,,,145906,400,,296572,296572,148100,148472,0,145506,0,2
16041457,210,59419,3708018,86537,569762,3051719,42034,471868,597005,181907,2558691,,,3729020,3980376,3526435,453941,0,338816,0,29
16171821,2620,7366709,4898942,4227011,618257,53674,,5818509,,,6447142,55000,,11181434,11178887,10847034,331853,0,277845,0,143
16181981,210,2068089,1281260,194344,333646,753270,3136,383233,794653,50000,2124599,0,0,3530189,4380107,3430003,950104,0,793843,0,32
16228510,210,332707,3359721,9485,1953091,1397145,52473,581840,1043169,,2119892,,,3711988,3831711,2494308,1337403,0,1148238,0,35
16332707,4623,2195693,4966800,1573335,1940130,1453335,,1449173,,,5713320,800210,,18590043,18987534,17918727,1068807,0,915926,0,10
16368506,2540,12734989,31747066,18368004,11203507,2175555,2461,51260286,553037,4319970,-11648777,9770573,,62948308,69641971,67483736,2158235,0,1497714,0,919
16380801,2511,28752788,9094020,4616987,3456928,1020105,8956,12337993,6500,32235,25479036,200,0,32617060,33169609,28540400,4629209,0,3821584,0,124
16994453,2790,5598487,7873830,4723840,2092771,1057219,-61262,8197814,77274,1697432,3438535,90000,,42872155,46393741,46051024,342717,0,280191,0,130
17001523,4632,,2994251,,2207245,787006,,12268,,,2981983,2000,,0,2997029,146752,2850277,0,2850277,0,3
17419985,4120,14188427,18560588,1357038,15639878,1563672,232983,17318803,13216480,73181,2373534,400000,,21302053,24220242,22821877,1398365,0,1178899,0,93
17424990,121,52490558,25846293,17733805,7078840,1033648,5901,40207797,19116162,,19018793,100000,,35427724,44932414,41601111,3331303,0,2744700,0,176
17425030,7490,,,,,,,0,,,0,,,0,0,,0,0,0,0,
17567221,4520,8381172,17450138,11228396,2619281,3602461,103083,23357489,,,2576904,10000,,54598645,54749997,52799422,1950575,0,1673655,0,48
18484221,1011,52312520,71467135,9602381,61359951,179860,29640,105860782,4057697,1013303,12877513,13624000,,48027186,50796682,63235768,0,12439086,0,12439086,204
18761454,210,164421,919567,30428,99083,790056,60274,212965,796912,,134385,,,315104,336142,570342,0,234200,0,237561,14
18891438,150,5418717,896127,486248,275926,133953,,2924332,,,3390512,566990,,5681147,6724752,6454712,270040,0,226834,0,
22452120,4941,32939493,34740191,103051,30498447,4138693,,31970381,,,35709303,200,,115067330,118486375,110123704,8362671,0,6948305,0,303
23971851,141,39078072,18187755,10465784,7189555,532416,45749,37515568,2461178,52407,17282423,6809300,,39808329,43508994,40849919,2659075,0,2269303,0,44
26130560,4621,8210556,26687879,13507685,13161207,18987,115155,27924462,,,7089128,200,,135713935,137268758,135052592,2216166,0,2090242,0,26
26195011,1621,7586199,2696746,1765312,499607,431827,200934,6891835,,,3592044,317000,,14029719,14554507,14454610,99897,0,80871,0,176
27003459,4110,119074,175647,173607,1773,267,,506829,,,-212108,238148,,0,55302,354028,0,298726,0,300385,
27142830,220,8554004,18055448,6497575,11272959,284914,822795,21742024,2174319,,3515904,500200,,92184363,93806655,90958430,2848225,0,2444819,0,89
27277152,3811,91474,465618,863,325578,139177,38138,262524,,,332706,60000,,1784989,1797210,1780734,16476,0,13373,0,20
29868490,4690,12465730,10426383,6661353,3644897,120133,855830,22654423,,,1093520,21500,,23047883,26039323,25859280,180043,0,48110,0,165
30057599,2815,185003372,76394114,40522538,31631309,4240267,533747,214549836,,453187,46928210,69573060,,140046344,149919639,144393126,5526513,0,4159374,0,335
30678774,2229,10659455,25699233,6728717,14943460,4027056,31793,23426396,500,390616,12572969,2373700,,69197679,69919512,62775045,7144467,0,5989827,0,176
31042146,5610,2467634,2323496,1055889,1144419,123188,90910,4679778,,,202262,80200,,7993118,8225009,8050767,174242,0,89623,0,53
32902753,4941,8868747,4256689,3350,3519623,733716,20816,9475971,,,3670281,10000,,58171918,58807345,58528321,279024,0,239875,0,114
37179712,4110,37739963,36111307,24230544,10389187,1491576,63998,65987926,,,7927342,340,,40058667,40064865,28598555,11466310,0,9143004,0,
37996090,1011,22787585,17457475,2224303,15207900,25272,,24237837,,125696,15881527,12270200,,6168826,7947731,16538733,0,8591002,0,8607884,94
38122226,4690,5892206,23378321,5477901,10404655,7495765,84228,24967973,,,4386782,4500000,,54630606,54740556,52479782,2260774,0,2144567,0,53
1674817,1413,218079,1995141,315230,678475,957968,10813,699424,,,1524609,1510710,,4367137,5483253,5040514,442739,0,386256,0,101
1678746,4673,14577400,15958684,1502552,14169603,201732,2863657,28418661,,,4981080,6000000,,30781674,33710347,38183767,0,4473420,0,4508986,88
1680258,8130,5929169,2160463,33696,838026,1288279,,1025698,16320,,7047614,2177685,,7942388,8012326,7005006,1007320,0,724204,0,110
1683483,3600,487373215,58450184,2088807,33062796,23298581,149975,68083901,368397532,606728,108885213,9659000,0,76377753,82490368,81548066,942302,0,811285,0,920
1686943,4639,15641121,38379195,19278605,19035563,65027,144614,23064249,1131351,58250,29911080,4429575,,74596406,75335066,69841610,5493456,0,4733785,0,129
1688120,3030,46137491,13668738,4635163,8388230,645345,54501,28898888,9742235,1522161,19697446,629720,,45833060,48333236,41726296,6606940,0,6402479,0,161
1707051,4639,6978880,19672753,5455343,6502449,7714961,77144,7883542,,,18845235,121608,,99514937,99901300,95525332,4375968,0,3730391,0,159
1708600,4931,35279724,8339924,931352,7203147,205425,108832,10400927,78645,554364,32694544,752738,,37422800,39019689,41959793,0,2940104,0,2940104,599
1714890,150,31465624,37607414,25739390,9925266,1942758,151535,4338767,826458,,64059348,151275,,76356060,102340065,101517330,822735,0,689563,0,217
1727938,4773,3429079,31324203,16791903,14342775,189525,522267,33295908,0,0,1979641,101000,0,82355185,83392545,81430063,1962482,0,1624070,0,120
2758894,4722,998970,2684808,430605,656681,1597522,,1012398,,,2671380,222380,,51269667,51271882,50973198,298684,0,214528,0,124
3028952,4675,1911207,36275696,7334407,28901591,39698,33203,23124100,0,0,15096006,8260,0,45074222,46386043,46121810,264233,0,203881,0,44
3605708,4941,12323072,18565480,818399,17609346,137735,137031,22319255,,11008,8695320,344000,,80332164,83297288,82487620,809668,0,628955,0,223
4881841,1071,795709,4371632,2627533,125596,1618503,41430,1086139,,,4122632,220,,22301436,22938901,21743454,1195447,0,1006043,0,84
5183383,4941,19288030,8259971,13199,7508507,738265,2826,16465903,,,11084924,120000,,35726992,37140045,36491399,648646,0,445316,0,122
